,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
432,667,667,1288,"A 59-YEAR-OLD WOMAN COMES TO THE PHYSICIAN BECAUSE OF A 1-YEAR HISTORY OF PAIN AND STIFFNESS IN HER FINGERS AND KNEES. THE STIFFNESS LASTS FOR ABOUT 10 MINUTES AFTER SHE WAKES UP IN THE MORNING. SHE ALSO REPORTS THAT HER KNEE PAIN IS WORSE IN THE EVENING. SHE DRINKS ONE GLASS OF WINE DAILY. HER ONLY MEDICATION IS ACETAMINOPHEN. SHE IS 175 CM (5 FT 9 IN) TALL AND WEIGHS 102 KG (225 LB); BMI IS 33 KG/M2. PHYSICAL EXAMINATION SHOWS FIRM NODULES ON THE DISTAL INTERPHALANGEAL JOINTS OF THE INDEX, RING, AND LITTLE FINGERS OF BOTH HANDS. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Gout,Septic arthritis,Rheumatoid arthritis,Osteoarthritis,Osteoarthritis,Rheumatology,MedQA_USMLE,case_1288,ungendered
433,668,668,1291,"A 26-YEAR-OLD MEDICAL STUDENT COMES TO THE PHYSICIAN WITH A 3-WEEK HISTORY OF NIGHT SWEATS AND MYALGIAS. DURING THIS TIME, HE HAS ALSO HAD A OF 3.6-KG (8-LB) WEIGHT LOSS. HE RETURNED FROM A 6-MONTH TROPICAL MEDICINE ROTATION IN CAMBODIA 1 MONTH AGO. A CHEST X-RAY (CXR) SHOWS RETICULONODULAR OPACITIES SUGGESTIVE OF ACTIVE TUBERCULOSIS (TB). THE STUDENT IS CURIOUS ABOUT HIS LIKELIHOOD OF HAVING ACTIVE TB. HE READS A STUDY THAT COMPARES SPUTUM TESTING RESULTS BETWEEN 2,800 PATIENTS WITH LIKELY ACTIVE TB ON A BASIS OF HISTORY, CLINICAL SYMPTOMS, AND CXR PATTERN AND 2,400 CONTROLS. THE RESULTS ARE SHOWN:
SPUTUM TESTING POSITIVE FOR TB SPUTUM TESTING NEGATIVE FOR TB TOTAL
ACTIVE TB LIKELY ON BASIS OF HISTORY, CLINICAL SYMPTOMS, AND CXR PATTERN 700 2100 2,800
ACTIVE TB NOT LIKELY ON BASIS OF HISTORY, CLINICAL SYMPTOMS, AND CXR PATTERN 300 2100 2,400
TOTAL 1000 4200 5,200
WHICH OF THE FOLLOWING VALUES REFLECTS THE PROBABILITY THAT A PATIENT WITH A DIAGNOSIS OF ACTIVE TB ON THE BASIS OF HISTORY, CLINICAL SYMPTOMS, AND CXR PATTERN ACTUALLY HAS ACTIVE TB?""",0.25,0.88,1.4,0.50,0.25,Infectious Diseases,MedQA_USMLE,case_1291,ungendered
434,669,669,1295,"A 28-YEAR-OLD WOMAN, GRAVIDA 3, PARA 2, AT 34 WEEKS' GESTATION COMES TO THE PHYSICIAN BECAUSE OF A 1-DAY HISTORY OF DYSPNEA, DRY COUGH, AND CHEST PAIN. HER PULSE IS 112/MIN, RESPIRATIONS ARE 24/MIN, AND BLOOD PRESSURE IS 108/78 MM HG. PULSE OXIMETRY ON ROOM AIR SHOWS AN OXYGEN SATURATION OF 90%. EXAMINATION SHOWS JUGULAR VENOUS DISTENTION AND BILATERAL PITTING EDEMA BELOW THE KNEES THAT IS WORSE ON THE RIGHT SIDE. THERE IS DULLNESS TO PERCUSSION OVER THE RIGHT LUNG BASE. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Pulmonary embolism,Acute pericarditis,Myocardial infarction,Spontaneous pneumothorax,Pulmonary embolism,Cardiovascular System,MedQA_USMLE,case_1295,ungendered
435,670,670,1297,"A 4-YEAR-OLD BOY IS BROUGHT TO THE PHYSICIAN BECAUSE OF A 1-MONTH HISTORY OF GENERALIZED FATIGUE. DURING THE PAST WEEK, HE HAS ALSO HAD FEVER AND SEVERE LEG PAIN THAT KEEPS HIM AWAKE AT NIGHT. EXAMINATION SHOWS CERVICAL AND AXILLARY LYMPHADENOPATHY. HIS LIVER IS PALPATED 4 CM BELOW THE RIGHT COSTAL MARGIN AND THE SPLEEN IS PALPATED 3 CM BELOW THE LEFT COSTAL MARGIN. HIS HEMOGLOBIN CONCENTRATION IS 10.2 G/DL, LEUKOCYTE COUNT IS 64,500/MM3, AND PLATELET COUNT IS 29,000/MM3. A BONE MARROW ASPIRATE PREDOMINANTLY SHOWS IMMATURE CELLS THAT STAIN POSITIVE FOR CD10, CD19, AND TDT. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Hairy cell leukemia,Acute lymphoblastic leukemia,Leukemoid reaction,Idiopathic thrombocytopenic purpura,Acute lymphoblastic leukemia,Hematology and Oncology,MedQA_USMLE,case_1297,ungendered
436,672,672,1310,"A 55-YEAR-OLD MAN IS BROUGHT TO THE EMERGENCY DEPARTMENT 12 HOURS AFTER THE SUDDEN ONSET OF SHORTNESS OF BREATH AND SUBSTERNAL CHEST PAIN AT REST; THE PAIN IS INCREASED BY INSPIRATION. HE HAS ALSO HAD A NONPRODUCTIVE COUGH, FEVER, AND MALAISE FOR THE PAST 5 DAYS. HE DOES NOT SMOKE OR USE ILLICIT DRUGS. HIS TEMPERATURE IS 38°C (100.4°F), PULSE IS 125/MIN, RESPIRATIONS ARE 32/MIN, AND BLOOD PRESSURE IS 85/45 MM HG. PHYSICAL EXAMINATION SHOWS DISTENDED NECK VEINS. AUSCULTATION OF THE CHEST DISCLOSES BILATERAL BASILAR RALES AND MUFFLED HEART SOUNDS. AN ECG SHOWS SINUS TACHYCARDIA, DIFFUSE ST SEGMENT ELEVATION, LOW VOLTAGE QRS COMPLEXES, AND FLUCTUATING R WAVE AMPLITUDE. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Post-infarction fibrinous pericarditis,Infective endocarditis,Rheumatic fever,Cardiac tamponade,Cardiac tamponade,Cardiovascular System,MedQA_USMLE,case_1310,ungendered
437,674,674,1316,A 17-YEAR-OLD GIRL COMES TO THE PHYSICIAN BECAUSE OF A 2-DAY HISTORY OF PAIN IN HER RIGHT KNEE. LAST WEEK SHE HAD RIGHT WRIST PAIN. SHE HAS NO HISTORY OF RECENT TRAUMA. SHE RETURNED FROM SUMMER CAMP IN CONNECTICUT 2 WEEKS AGO. SHE IS SEXUALLY ACTIVE WITH ONE MALE PARTNER AND USES AN ORAL CONTRACEPTIVE. HER TEMPERATURE IS 38°C (100.4°F). EXAMINATION SHOWS SEVERAL PAINLESS VESICULOPUSTULAR LESIONS ON THE BACK AND ONE LESION ON THE RIGHT SOLE OF THE FOOT. THERE IS SWELLING OF THE RIGHT KNEE WITH TENDERNESS TO PALPATION. PASSIVE EXTENSION OF THE RIGHT WRIST AND FINGERS ELICITS PAIN. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?,Acute rheumatic fever,Staphylococcus aureus arthritis,Lyme arthritis,Disseminated gonococcal infection,Disseminated gonococcal infection,Infectious Diseases,MedQA_USMLE,case_1316,ungendered
438,675,675,1321,"A 15-YEAR-OLD GIRL COMES TO THE PHYSICIAN FOR THE EVALUATION OF A PAINLESS SWELLING UNDER THE LEFT LOWER JAW FOR 5 MONTHS. HER 18-YEAR-OLD SISTER HAS A HISTORY OF ACUTE LYMPHOBLASTIC LEUKEMIA THAT HAS BEEN IN REMISSION FOR 11 YEARS. THE PATIENT'S TEMPERATURE IS 37°C (98.6°F) PHYSICAL EXAMINATION SHOWS A 3 × 2 CM SWELLING ON THE LEFT SIDE, 4 CM BELOW THE BASE OF THE MANDIBLE AND ANTERIOR TO THE STERNOCLEIDOMASTOID MUSCLE. THE SWELLING IS SOFT AND FLUCTUANT. IT DOES NOT MOVE WITH SWALLOWING, AND FORCED EXHALATION AGAINST A CLOSED GLOTTIS DOES NOT INCREASE THE SIZE OF THE SWELLING. ULTRASOUND SHOWS A ROUND MASS WITH UNIFORM LOW ECHOGENICITY AND NO INTERNAL SEPTATIONS. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Thyroglossal duct cyst,Lymphadenopathy,Cystic hygroma,Branchial cleft cyst,Branchial cleft cyst,Hematology and Oncology,MedQA_USMLE,case_1321,ungendered
439,676,676,1324,"A 35-YEAR-OLD WOMAN COMES TO THE EMERGENCY DEPARTMENT BECAUSE OF A 3-DAY HISTORY OF PAIN IN THE LEFT CHEEK. THE PAIN OCCURS EVERY FEW HOURS, LASTS 30–60 SECONDS, AND IS AGGRAVATED BY CHEWING AND BRUSHING. SHE HAS A HISTORY OF PAIN WITH A VESICULAR RASH IN THE RIGHT AXILLARY AREA ONE YEAR AGO. SHE HAD AN UPPER RESPIRATORY INFECTION 2 WEEKS AGO. PHYSICAL EXAMINATION SHOWS NO ABNORMALITIES. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Cluster headache,Trigeminal neuralgia,Paroxysmal hemicrania,Sinus headache,Trigeminal neuralgia,Neurology,MedQA_USMLE,case_1324,ungendered
440,677,677,1325,"A 51-YEAR-OLD WOMAN COMES TO THE EMERGENCY DEPARTMENT BECAUSE OF A 1-DAY HISTORY OF SEVERE PAIN IN HER LEFT KNEE. TO LOSE WEIGHT, SHE RECENTLY STARTED JOGGING FOR 30 MINUTES A FEW TIMES PER WEEK. SHE HAS TYPE 2 DIABETES MELLITUS AND HYPERTENSION TREATED WITH METFORMIN AND CHLOROTHIAZIDE. HER SISTER HAS RHEUMATOID ARTHRITIS. SHE IS SEXUALLY ACTIVE WITH TWO PARTNERS AND USES CONDOMS INCONSISTENTLY. ON EXAMINATION, HER TEMPERATURE IS 38.5°C (101.3°F), PULSE IS 88/MIN, AND BLOOD PRESSURE IS 138/87 MM HG. THE LEFT KNEE IS SWOLLEN AND TENDER TO PALPATION WITH A SIGNIFICANTLY IMPAIRED RANGE OF MOTION. A 1.5-CM, PAINLESS ULCER IS SEEN ON THE PLANTAR SURFACE OF THE LEFT FOOT. WHICH OF THE FOLLOWING IS MOST LIKELY TO HELP ESTABLISH THE DIAGNOSIS?",Perform arthrocentesis,Perform ultrasonography of the knee,Measure serum uric acid levels,Measure rheumatoid factor,Perform arthrocentesis,Infectious Diseases,MedQA_USMLE,case_1325,ungendered
441,679,679,1331,"AN 11-YEAR-OLD GIRL COMES TO THE PHYSICIAN WITH HER MOTHER BECAUSE OF A 2-DAY HISTORY OF PASSING “COLA-COLORED“ URINE. DURING THE PAST WEEK, HER MOTHER NOTICED EPISODES OF FACIAL SWELLING. THE PATIENT HAD A RASH ON HER FACE ABOUT 4 WEEKS AGO. A RENAL BIOPSY AFTER IMMUNOFLUORESCENCE IS SHOWN. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Poststreptococcal glomerulonephritis,Focal segmental sclerosis,Membranoproliferative glomerulonephritis,Rapidly progressive glomerulonephritis,Poststreptococcal glomerulonephritis,Renal and Genitourinary System,MedQA_USMLE,case_1331,ungendered
442,682,682,1336,"A 4-YEAR-OLD BOY IS BROUGHT TO THE PHYSICIAN BY HIS MOTHER BECAUSE OF GENERALIZED WEAKNESS AND DIFFICULTY WALKING FOR THE PAST MONTH. LABORATORY STUDIES SHOW A HEMOGLOBIN CONCENTRATION OF 6.6 G/DL, MEAN CORPUSCULAR VOLUME OF 74 ΜM3, PLATELET COUNT OF 150,000/MM3, AND SERUM TOTAL BILIRUBIN OF 2 MG/DL. AN MRI OF THE SPINE SHOWS LOW SIGNAL INTENSITY IN ALL VERTEBRAL BODIES AND A SMALL EPIDURAL MASS COMPRESSING THE SPINAL CANAL AT THE LEVEL OF L1. A CT SCAN OF THE HEAD SHOWS OSTEOPENIA WITH WIDENING OF THE DIPLOIC SPACES IN THE SKULL. A BIOPSY OF THE EPIDURAL MASS SHOWS ERYTHROID COLONIES WITH AN ABUNDANCE OF MEGAKARYOCYTES AND MYELOID CELLS. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Aplastic anemia,"Beta-thalassemia
""",Hereditary spherocytosis,Lead poisoning,"Beta-thalassemia
""",Hematology and Oncology,MedQA_USMLE,case_1336,ungendered
443,684,684,1346,A 32-YEAR-OLD WOMAN COMES TO THE EMERGENCY DEPARTMENT BECAUSE OF A 12-HOUR HISTORY OF A SEVERE HEADACHE. SHE DOES NOT SMOKE OR USE ILLICIT DRUGS. HER BLOOD PRESSURE AT ADMISSION IS 180/125 MM HG. PHYSICAL EXAMINATION SHOWS A BRUIT IN THE EPIGASTRIC REGION. FUNDOSCOPY SHOWS BILATERAL OPTIC DISC SWELLING. WHICH OF THE FOLLOWING INVESTIGATIONS IS MOST LIKELY TO CONFIRM THE DIAGNOSIS?,Urinary catecholamine metabolites,CT angiography,Serum PTH level,High-dose dexamethasone suppression test,CT angiography,Neurology,MedQA_USMLE,case_1346,ungendered
444,685,685,1350,A 58-YEAR-OLD WHITE MAN WITH HYPERTENSION AND TYPE 2 DIABETES MELLITUS COMES TO THE PHYSICIAN BECAUSE OF A 3-MONTH HISTORY OF A PAINLESS LESION ON HIS LOWER LIP. HE HAS SMOKED ONE PACK OF CIGARETTES DAILY FOR 20 YEARS. HE HAS WORKED AS A FRUIT PICKER FOR THE PAST 25 YEARS. HIS CURRENT MEDICATIONS INCLUDE CAPTOPRIL AND METFORMIN. EXAMINATION OF THE ORAL CAVITY SHOWS A SINGLE ULCER NEAR THE VERMILLION BORDER. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?,Squamous cell carcinoma,Herpes labialis,Traumatic ulcer,Pemphigus vulgaris,Squamous cell carcinoma,Hematology and Oncology,MedQA_USMLE,case_1350,ungendered
445,686,686,1354,"A 21-YEAR-OLD MAN COMES TO THE PHYSICIAN BECAUSE OF NERVOUSNESS AND DIFFICULTY SLEEPING OVER THE PAST 2 WEEKS. THREE MONTHS AGO, HE STARTED A NEW TEAM PROJECT AT HIS JOB. HE SAYS THAT HE HAS TROUBLE FALLING ASLEEP AT NIGHT BECAUSE HE THINKS ABOUT THE PROJECT. HE INSISTS ON CHECKING THE WORK OF HIS TEAMMATES AND SPENDS SEVERAL HOURS EACH WEEK MAKING ELABORATE LISTS AND SCHEDULES. HE REFUSES TO LET OTHERS TAKE ON MORE TASKS BECAUSE HE THINKS THAT ONLY HE CAN COMPLETE THEM SATISFACTORILY. THE PROJECT DEADLINE HAS ALREADY BEEN POSTPONED ONCE. HE SAYS, “MY TEAMMATES NEVER UNDERSTAND HOW IMPORTANT IT IS TO DO THINGS THE RIGHT WAY.” EVER SINCE HIGH SCHOOL, HE HAS USED THE MAJORITY OF HIS TIME TO PLAN OUT ASSIGNMENTS AND DOES NOT HAVE TIME TO REGULARLY PARTICIPATE IN SOCIAL ACTIVITIES. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Generalized anxiety disorder,Schizoid personality disorder,Obsessive-compulsive personality disorder,Specific phobia,Obsessive-compulsive personality disorder,Other,MedQA_USMLE,case_1354,ungendered
446,688,688,1357,AN OTHERWISE HEALTHY 25-YEAR-OLD MAN COMES TO THE PHYSICIAN BECAUSE OF A 3-MONTH HISTORY OF INTERMITTENT PALPITATIONS AND WORSENING SHORTNESS OF BREATH ON EXERTION. HE HAS NOT HAD CHEST PAIN OR NOCTURNAL DYSPNEA. THE PATIENT IS 195 CM (6 FT 5 IN) TALL AND WEIGHS 70 KG (154 LBS); BMI IS 18.4 KG/M2. HIS PULSE IS 110/MIN AND BLOOD PRESSURE IS 140/60 MM HG. THE LUNGS ARE CLEAR TO AUSCULTATION. CARDIAC EXAMINATION IS SHOWN. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?,Tricuspid stenosis,Aortic stenosis,Pulmonary regurgitation,Aortic regurgitation,Aortic regurgitation,Cardiovascular System,MedQA_USMLE,case_1357,ungendered
447,689,689,1359,A 32-YEAR-OLD WOMAN COMES TO THE PHYSICIAN BECAUSE OF A 3-MONTH HISTORY OF RECURRENT HEADACHES AND NAUSEA. THE HEADACHES OCCUR A FEW TIMES A MONTH AND ALTERNATELY AFFECT THE RIGHT OR LEFT SIDE. THE HEADACHES ARE EXACERBATED BY LOUD SOUNDS OR BRIGHT LIGHT. SHE IS IN GRADUATE SCHOOL AND HAS BEEN UNDER A LOT OF STRESS RECENTLY. SHE DOES NOT SMOKE OR DRINK ALCOHOL BUT DOES DRINK 2–3 CUPS OF COFFEE DAILY. HER ONLY MEDICATION IS AN ORAL CONTRACEPTIVE. PHYSICAL EXAMINATION SHOWS NO ABNORMALITIES; VISUAL ACUITY IS 20/20. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?,Tension headache,Migraine headache,Cluster headache,Trigeminal neuralgia,Migraine headache,Neurology,MedQA_USMLE,case_1359,ungendered
448,690,690,1363,"A 31-YEAR-OLD MAN COMES TO THE EMERGENCY DEPARTMENT BECAUSE OF CHEST PAIN FOR THE LAST 3 HOURS. HE DESCRIBES THE PAIN AS A SHARP, SUBSTERNAL CHEST PAIN THAT RADIATES TO THE RIGHT SHOULDER; HE SAYS “PLEASE HELP ME. I'M HAVING A HEART ATTACK.” HE HAS BEEN ADMITTED TO THE HOSPITAL TWICE OVER THE PAST WEEK FOR EVALUATION OF SHORTNESS OF BREATH AND ABDOMINAL PAIN BUT LEFT THE HOSPITAL THE FOLLOWING DAY ON BOTH OCCASIONS. THE PATIENT DOES NOT SMOKE OR DRINK ALCOHOL BUT IS A KNOWN USER OF INTRAVENOUS HEROIN. HE HAS BEEN LIVING IN A HOMELESS SHELTER FOR THE PAST 2 WEEKS AFTER BEING EVICTED FROM HIS APARTMENT FOR FAILURE TO PAY RENT. HIS TEMPERATURE IS 37.6°C (99.6°F), PULSE IS 90/MIN, RESPIRATIONS ARE 18/MIN, AND BLOOD PRESSURE IS 125/85 MM HG. THE PATIENT SEEMS ANXIOUS AND REFUSES A PHYSICAL EXAMINATION OF HIS CHEST. HIS CARDIAC TROPONIN I CONCENTRATION IS 0.01 NG/ML (N = 0–0.01). AN ECG SHOWS A NORMAL SINUS RHYTHM WITH NONSPECIFIC ST-T WAVE CHANGES. WHILE THE PHYSICIAN IS PLANNING TO DISCHARGE THE PATIENT, THE PATIENT REPORTS NUMBNESS IN HIS ARM AND INSISTS ON BEING ADMITTED TO THE WARD. ON THE FOLLOWING DAY, THE PATIENT LEAVES THE HOSPITAL WITHOUT INFORMING THE PHYSICIAN OR THE NURSING STAFF. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Illness anxiety disorder,Malingering,Conversion disorder,Somatic symptom disorder,Malingering,Cardiovascular System,MedQA_USMLE,case_1363,ungendered
449,691,691,1369,"A 16-YEAR-OLD GIRL COMES TO THE PHYSICIAN BECAUSE OF A 3-WEEK HISTORY OF NAUSEA, INCREASED URINARY FREQUENCY, AND BREAST TENDERNESS. SHE HAS NEVER HAD A MENSTRUAL PERIOD. SHE IS ACTIVELY INVOLVED IN HER SCHOOL'S TRACK AND FIELD TEAM. SHE IS 173 CM (5 FT 8 IN) TALL AND WEIGHS 54 KG (120 LB); BMI IS 18 KG/M2. HER BREAST AND PUBIC HAIR DEVELOPMENT ARE AT TANNER STAGE 5. WHICH OF THE FOLLOWING SERUM ASSAYS IS THE MOST APPROPRIATE NEXT STEP IN THE DIAGNOSIS OF THIS PATIENT'S CONDITION?",Deoxycorticosterone,Prolactin,Estriol,Human chorionic gonadotropin,Human chorionic gonadotropin,Obstetrics and Gynecology,MedQA_USMLE,case_1369,ungendered
450,692,692,1379,"A 32-YEAR-OLD WOMAN IS BROUGHT TO THE EMERGENCY DEPARTMENT BY HER NEIGHBORS 30 MINUTES AFTER THEY FOUND HER UNCONSCIOUS IN HER YARD. HER NEIGHBORS REPORT THAT SHE HAS BEEN SPENDING MORE TIME AT HOME BY HERSELF BECAUSE SHE RECENTLY LOST HER JOB. ON ARRIVAL, SHE IS UNABLE TO PROVIDE A HISTORY. SHE APPEARS ANXIOUS. HER PULSE IS 76/MIN, RESPIRATIONS ARE 13/MIN, AND BLOOD PRESSURE IS 114/72 MM HG. EXAMINATION SHOWS SIGNIFICANT WEAKNESS OF THE LEFT UPPER AND LOWER EXTREMITIES. SHE IS UNABLE TO PLANTARFLEX THE ANKLE WHILE SUPINE. SHE IS ABLE TO STAND ON HER TOES. HER GAIT IS UNSTEADY. DEEP TENDON REFLEXES ARE 3+ AND SYMMETRIC. A CT SCAN OF THE HEAD SHOWS NO ABNORMALITIES. AN MRI OF THE BRAIN AND MR ANGIOGRAPHY SHOW NO ABNORMALITIES. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Factitious disorder,Acute stress disorder,Acute hemorrhagic stroke,Conversion disorder,Conversion disorder,Neurology,MedQA_USMLE,case_1379,ungendered
451,693,693,1389,"A 5-YEAR-OLD BOY IS BROUGHT TO THE EMERGENCY DEPARTMENT BY HIS MOTHER BECAUSE OF A SUDDEN LOSS OF CONSCIOUSNESS. HE HAS ASTHMA AND HAS BEEN HOSPITALIZED MULTIPLE TIMES. HIS MOTHER HAS TYPE 2 DIABETES MELLITUS. HE IS SOMNOLENT AND DIAPHORETIC. SERUM STUDIES SHOW A GLUCOSE CONCENTRATION OF 22 MG/DL AND A POTASSIUM CONCENTRATION OF 2.4 MEQ/L. A DEXTROSE INFUSION IS ADMINISTERED, AFTER WHICH HIS GLUCOSE CONCENTRATION NORMALIZES AND HIS SYMPTOMS IMPROVE. HE IS ADMITTED TO THE HOSPITAL FOR FURTHER OBSERVATION. OVERNIGHT, HE HAS ANOTHER EPISODE OF DECREASED CONSCIOUSNESS. SERUM STUDIES TAKEN DURING THE EPISODE SHOW A GLUCOSE CONCENTRATION OF 19 MG/DL, AN INSULIN CONCENTRATION OF 108 MIU/L (N=2.6–24.9), AND A C-PEPTIDE CONCENTRATION OF 0.3 NG/ML (N = 0.8–3.1). WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?","Factitious disorder imposed on another
""",Glucagonoma,Conversion disorder,Somatostatinoma,"Factitious disorder imposed on another
""",Endocrinology,MedQA_USMLE,case_1389,ungendered
452,695,695,1393,"A 64-YEAR-OLD MAN IS BROUGHT TO THE EMERGENCY DEPARTMENT BECAUSE OF A 2-HOUR HISTORY OF NAUSEA, VOMITING, AND RETROSTERNAL PAIN THAT RADIATES TO THE BACK. ABDOMINAL EXAMINATION SHOWS TENDERNESS TO PALPATION IN THE EPIGASTRIC AREA. A CT SCAN OF THE PATIENT'S CHEST IS SHOWN. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Pulmonary embolism,Esophageal rupture,Pneumothorax,Mallory-Weiss syndrome,Esophageal rupture,Cardiovascular System,MedQA_USMLE,case_1393,ungendered
453,697,697,1405,"A 57-YEAR-OLD WOMAN COMES TO THE EMERGENCY DEPARTMENT BECAUSE OF DIZZINESS, NAUSEA, AND VOMITING FOR 4 DAYS. HER TEMPERATURE IS 37.3°C (99.1°F), PULSE IS 100/MIN, RESPIRATIONS ARE 20/MIN, AND BLOOD PRESSURE IS 110/70 MM HG. PHYSICAL EXAMINATION SHOWS NO ABNORMALITIES. ARTERIAL BLOOD GAS ANALYSIS ON ROOM AIR SHOWS:
PH 7.58
PCO2 43 MM HG
PO2 96 MM HG
HCO3- 32 MEQ/L
THE MOST APPROPRIATE NEXT STEP IN DIAGNOSIS IS MEASUREMENT OF WHICH OF THE FOLLOWING?""",Serum osmolal gap,Urine chloride,Urine albumin to creatinine ratio,Urine anion gap,Urine chloride,Gastrointestinal System,MedQA_USMLE,case_1405,ungendered
454,698,698,1406,"A 55-YEAR-OLD MAN COMES TO THE PHYSICIAN BECAUSE OF FATIGUE AND WORSENING ABDOMINAL PAIN FOR 4 WEEKS. HE ALSO REPORTS EXCESSIVE NIGHT SWEATS AND A 5.4-KG (12-LB) WEIGHT LOSS DURING THIS TIME. HE HAS A NECK SWELLING FOR 4 DAYS. PHYSICAL EXAMINATION SHOWS A NONTENDER, ENLARGED, AND FIXED SUPRACLAVICULAR LYMPH NODE. THERE IS SPLENOMEGALY. A CT SCAN OF THE THORAX AND ABDOMEN SHOWS MASSIVELY ENLARGED AXILLARY, MEDIASTINAL, AND CERVICAL LYMPH NODES. ANALYSIS OF AN EXCISED CERVICAL LYMPH NODE SHOWS LYMPHOCYTES WITH A HIGH PROLIFERATIVE INDEX THAT STAIN POSITIVE FOR CD20. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Hodgkin lymphoma,Diffuse large B-cell lymphoma,Adult T-cell lymphoma,Follicular lymphoma,Diffuse large B-cell lymphoma,Hematology and Oncology,MedQA_USMLE,case_1406,ungendered
455,699,699,1409,A GERIATRIC INVESTIGATOR IS EVALUATING THE CONSISTENCY OF ALZHEIMER DEMENTIA DIAGNOSES BASED ON CLINICAL SYMPTOMS. PATIENTS WITH KNOWN CHART DIAGNOSES OF ALZHEIMER DEMENTIA WERE EVALUATED BY MULTIPLE PHYSICIANS DURING A FIXED TIME INTERVAL. EACH EVALUATOR WAS BLINDED TO THE OTHERS' ASSESSMENTS. THE EXTENT TO WHICH THE DIAGNOSIS BY ONE PHYSICIAN WAS REPLICATED BY ANOTHER CLINICIAN EXAMINING THE SAME PATIENT IS BEST DESCRIBED BY WHICH OF THE FOLLOWING TERMS?,Validity,Specificity,Precision,Sensitivity,Precision,Neurology,MedQA_USMLE,case_1409,ungendered
456,700,700,1410,"A 47-YEAR-OLD WOMAN COMES TO THE PHYSICIAN BECAUSE OF BODY ACHES FOR THE PAST 9 MONTHS. SHE ALSO HAS STIFFNESS OF THE SHOULDERS AND KNEES THAT IS WORSE IN THE MORNING AND TINGLING IN THE UPPER EXTREMITIES. EXAMINATION SHOWS MARKED TENDERNESS OVER THE POSTERIOR NECK, BILATERAL MID TRAPEZIUS, AND MEDIAL ASPECT OF THE LEFT KNEE. A COMPLETE BLOOD COUNT AND ERYTHROCYTE SEDIMENTATION RATE ARE WITHIN THE REFERENCE RANGES. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Axial spondyloarthritis,Polymyalgia rheumatica,Fibromyalgia,Major depressive disorder,Fibromyalgia,Rheumatology,MedQA_USMLE,case_1410,ungendered
457,702,702,1416,"AN 8-YEAR-OLD GIRL IS BROUGHT TO THE EMERGENCY DEPARTMENT BECAUSE OF A 2-DAY HISTORY OF LOW-GRADE FEVER, ITCHY RASH, AND GENERALIZED JOINT PAIN. THE RASH INITIALLY STARTED IN THE ANTECUBITAL AND POPLITEAL FOSSAE AND THEN SPREAD TO HER TRUNK AND DISTAL EXTREMITIES. ONE WEEK AGO, SHE WAS DIAGNOSED WITH ACUTE SINUSITIS AND WAS STARTED ON AMOXICILLIN. SHE HAS NO HISTORY OF ADVERSE DRUG REACTIONS AND IMMUNIZATIONS ARE UP-TO-DATE. HER TEMPERATURE IS 37.5°C (99.5°F), PULSE IS 90/MIN, AND BLOOD PRESSURE IS 110/70 MM HG. PHYSICAL EXAMINATION SHOWS PERIORBITAL EDEMA AND MULTIPLE ERYTHEMATOUS, ANNULAR PLAQUES OF VARIABLE SIZES OVER HER ENTIRE BODY. ONE OF THE LESIONS IN THE RIGHT POPLITEAL FOSSA HAS AN AREA OF CENTRAL CLEARING AND THE PATIENT'S MOTHER REPORTS THAT IT HAS BEEN PRESENT FOR OVER 24 HOURS. URINALYSIS IS NORMAL. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Drug reaction with eosinophilia and systemic symptoms,IgA vasculitis,Pemphigus vulgaris,Serum sickness-like reaction,Serum sickness-like reaction,Pediatrics and Neonatology,MedQA_USMLE,case_1416,ungendered
